SEMESTER,SUBJECT,CATALOGNUMBER,LOCATION,ENROLMENTCAPACITY,ENROLMENTTOTAL,INSTRUCTORS,COMPONENTCODE
1107,ENSC,329,SURREY,66,47,(null),TUT
1014,KIN,326,BURNABY,9999,0,(null),CNV
1014,CMNS,372,BURNABY,9999,0,(null),CNV
1004,CMNS,321,BURNABY,9999,0,(null),CNV
1004,KIN,460,BURNABY,9999,0,(null),CNV
1014,CMPT,384,BURNABY,9999,0,(null),CNV
1117,ENSC,231,SURREY,92,90,Woo Soo Kim,TUT
1117,CMPT,307,BURNABY,85,86,Valentine Kabanets,LEC
1014,ENSC,351,BURNABY,9999,0,(null),CNV
1014,CMNS,223,BURNABY,9999,0,(null),CNV
1041,IART,325,SURREY,48,46,"Jim Bizzocchi, Teresa Chanyungco, Thomas Calvert",INS
1027,IART,218,SURREY,24,30,Christopher Moore,INS
1027,IART,218,SURREY,0,0,(null),WKS
1134,MSE,312,SURREY,110,49,"Farid Golnaraghi, Krishna Vijayaraghavan, Mehrdad Moallem, Siamak Arzanpour",LEC
1134,MSE,312,SURREY,18,35,"Farid Golnaraghi, Krishna Vijayaraghavan, Mehrdad Moallem, Siamak Arzanpour",LAB
1017,TECH,157,BURNABY,9999,0,(null),CNV
1031,ENSC,396,BURNABY,10,0,(null),SEC
1011,IART,237,BURNABY,9999,0,(null),CNV
1031,ENSC,427,BURNABY,0,0,(null),OPL
1041,CMNS,304,BURNABY,18,18,(null),TUT
1041,CMNS,304,BURNABY,180,172,Silva Tenenbein,LEC
1041,ENSC,428,BURNABY,0,0,(null),OPL
1037,CMNS,261,BURNABY,18,18,(null),TUT
1001,ENSC,820,BURNABY,9999,0,(null),CNV
1041,TECH,101,SURREY,48,29,"Elizabeth Fee, Katherine Maas, Teresa Chanyungco, Thomas Calvert",INS
1001,TECH,132,BURNABY,9999,0,(null),CNV
1037,INTD,401,SURREY,24,0,James Budd,INS
1037,ITEC,323,SURREY,24,10,Stephen Dipaola,INS
1004,REM,612,BURNABY,9999,0,(null),CNV
1147,CMPT,120,BURNABY,182,181,Diana Cukierman,LEC
1147,CMPT,120,BURNABY,26,26,Diana Cukierman,LAB
1011,ENSC,498,BURNABY,9999,0,(null),CNV
1011,ENSC,263,BURNABY,9999,0,(null),CNV
1004,KIN,320,BURNABY,9999,0,(null),CNV
1004,CMNS,431,BURNABY,9999,0,(null),CNV
1104,ENSC,897,BURNABY,5,3,. Faculty,SEC
1117,ENSC,396,SURREY,10,2,(null),SEC
1121,ENSC,498,BURNABY,10,3,(null),SEC
1121,CMPT,150,HRBRCNTR,30,16,Diana Cukierman,LEC
1121,CMPT,250,BURNABY,108,104,Anthony Dixon,LEC
1004,KIN,381,BURNABY,9999,0,(null),CNV
1124,MACM,101,BURNABY,25,24,Steven Pearce,TUT
1084,KIN,110,BURNABY,15,15,(null),TUT
1084,KIN,110,BURNABY,15,15,(null),TUT
1014,CMPT,426,BURNABY,9999,0,(null),CNV
1037,ITEC,252,SURREY,36,27,(null),INS
1064,KIN,110,BURNABY,17,16,(null),TUT
1131,CMPT,354,HRBRCNTR,50,47,Oliver Schulte,LEC
1134,MSE,312,SURREY,17,1,(null),LAB
1091,CMNS,892,BURNABY,5,0,Marcia Shimizu,SEC
1147,ENSC,100W,BURNABY,8,8,(null),TUT
1147,ENSC,100W,BURNABY,8,8,(null),TUT
1147,ENSC,100W,BURNABY,8,9,(null),TUT
1147,ENSC,100W,BURNABY,8,8,(null),TUT
1094,CMNS,230,BURNABY,18,6,(null),TUT
1147,ENSC,100W,BURNABY,8,8,(null),TUT
1077,CMPT,481,BURNABY,30,9,Frank Burton,LEC
1077,CMNS,882,BURNABY,15,0,. Faculty,SEC
1081,CMNS,261,BURNABY,65,63,Donald Gutstein,SEC
1084,TECH,101W,SURREY,48,46,Shulamit Gribov,INS
1147,ENSC,100W,BURNABY,8,8,(null),TUT
1147,ENSC,100W,BURNABY,8,8,(null),TUT
1147,ENSC,100W,BURNABY,8,8,(null),TUT
1147,ENSC,100W,BURNABY,8,8,(null),TUT
1097,ENSC,426,BURNABY,50,0,(null),OPL
1097,ENSC,100,BURNABY,3,2,(null),RQL
1097,ENSC,100,BURNABY,1,1,(null),RQL
1097,ENSC,100,BURNABY,3,3,(null),RQL
1097,ENSC,100,BURNABY,4,4,(null),RQL
1037,IART,218,SURREY,26,24,Christopher Moore,INS
1097,ENSC,100,BURNABY,1,1,(null),RQL
1041,IART,608,SURREY,25,12,"Robert Woodbury, Ronald Wakkary",INS
1031,IART,322,SURREY,48,0,James Budd,INS
1037,ITEC,401,SURREY,24,22,Helmine Serban,OLC
1161,ENSC,461,SUR,24,19,Ryan D'Arcy,LEC
1084,KIN,110,BURNABY,15,15,(null),TUT
1084,KIN,110,BURNABY,15,15,(null),TUT
1037,INTD,401,SURREY,96,60,James Budd,INS
1064,KIN,110,BURNABY,17,16,(null),TUT
1037,ITEC,603,SURREY,48,10,Kay Wiese,OLC
1037,IART,211,SURREY,42,40,Monique Silverman,OLC
1031,TECH,121,SURREY,90,0,Aleksandra Dulic,WKS
1037,IART,211,SURREY,42,0,(null),INS
1134,MSE,312,SURREY,15,13,"Farid Golnaraghi, Krishna Vijayaraghavan, Mehrdad Moallem, Siamak Arzanpour",LAB
1087,ENSC,424,BURNABY,60,0,(null),LEC
1087,CMNS,899,BURNABY,40,22,. Faculty,SEC
1164,MSE,498,SURREY,5,0,(null),SEC
1094,CMNS,230,BURNABY,18,23,(null),TUT
1164,CMPT,427,METRO,35,34,Harriet Chicoine,SEC
1094,CMNS,230,BURNABY,18,1,(null),TUT
1147,ENSC,100W,BURNABY,8,7,(null),TUT
1011,CMPT,383,BURNABY,9999,0,(null),CNV
1014,ENSC,101,BURNABY,9999,0,(null),CNV
1004,KIN,402,BURNABY,9999,0,(null),CNV
1004,KIN,303,BURNABY,9999,0,(null),CNV
1117,CMPT,300,BURNABY,85,79,Michael Evans,LEC
1117,ENSC,231,SURREY,46,46,Woo Soo Kim,LAB
1121,CMPT,250,BURNABY,25,25,Anthony Dixon,LAB
1121,CMPT,150,HRBRCNTR,25,11,Diana Cukierman,LAB
1121,CMPT,250,BURNABY,25,13,Anthony Dixon,LAB
1121,CMPT,150,HRBRCNTR,25,5,Diana Cukierman,LAB
1124,MACM,101,BURNABY,25,22,Steven Pearce,TUT
1121,ENSC,396,OFF,10,0,(null),SEC
1127,ENSC,892,BURNABY,80,4,. Faculty,SEC
1031,IART,331,SURREY,0,0,Thecla Schiphorst,WKS
1031,TECH,121,SURREY,90,16,Aleksandra Dulic,INS
1047,ITEC,320,SURREY,25,13,Paraskevas Polydorou,WKS
1134,MSE,312,SURREY,110,49,"Farid Golnaraghi, Krishna Vijayaraghavan, Mehrdad Moallem, Siamak Arzanpour",TUT
1087,CMPT,426,OFF,30,0,Harriet Chicoine,SEC
1147,ENSC,100W,BURNABY,8,8,(null),TUT
1097,ENSC,424,BURNABY,67,65,Ivan Bajic,LEC
1097,ENSC,100,BURNABY,1,1,(null),RQL
1151,ENSC,428,BURNABY,35,8,Daniel Lee,RQL
1027,IART,406,SURREY,0,0,(null),WKS
1061,ITEC,417,SURREY,24,15,Helmine Serban,INS
1031,ITEC,216,SURREY,0,0,(null),OPL
1097,ENSC,100,BURNABY,2,2,(null),RQL
1151,CMPT,626,METRO,5,5,Harriet Chicoine,PRA
1101,ENSC,282,SURREY,66,57,(null),TUT
1161,ENSC,810,BURNABY,50,0,(null),LEC
1147,ENSC,100W,BURNABY,8,9,(null),TUT
1027,MTEC,403,SURREY,24,17,(null),OLC
1031,ITEC,216,SURREY,0,0,Helmine Serban,OPL
1097,ENSC,100,BURNABY,3,3,(null),RQL
1057,IART,405,SURREY,24,26,"Christopher Shaw, Jim Bizzocchi",WKS
1161,MSE,489,SURREY,5,0,(null),SEM
1027,ITEC,311,SURREY,48,25,Kay Wiese,RQL
1101,CMPT,165,BURNABY,26,26,Gregory Baker,LAB
1101,CMPT,165,BURNABY,26,26,Gregory Baker,LAB
1161,ENSC,450,BURNABY,45,24,Fabio Campi,RQL
1161,ENSC,450,BURNABY,45,41,Fabio Campi,RQL
1004,CMPT,370,BURNABY,9999,0,(null),CNV
1007,ITEC,614,BURNABY,9999,0,(null),CNV
1007,KIN,850,BURNABY,9999,0,(null),CNV
1007,CMPT,602,BURNABY,9999,0,(null),CNV
1017,CMPT,419,BURNABY,9999,0,(null),CNV
1021,CMNS,226,BURNABY,15,20,(null),OPL
1011,REM,663,BURNABY,9999,0,(null),CNV
1014,CMPT,481,BURNABY,9999,0,(null),CNV
1104,ENSC,891,BURNABY,40,37,. Faculty,SEC
1014,ITEC,272,BURNABY,9999,0,(null),CNV
1014,INTD,215,BURNABY,9999,0,(null),CNV
1004,CMNS,358,BURNABY,9999,0,(null),CNV
1014,CMNS,334,BURNABY,9999,0,(null),CNV
1007,CMPT,101,BURNABY,9999,1,(null),CNV
1011,ITEC,216,BURNABY,9999,0,(null),CNV
1011,MTEC,693,BURNABY,9999,0,(null),CNV
1014,REM,356,BURNABY,9999,0,(null),CNV
1017,CMNS,478,BURNABY,9999,0,(null),CNV
1017,KIN,445,BURNABY,9999,0,(null),CNV
1021,KIN,110,BURNABY,16,16,(null),TUT
1014,IART,222,BURNABY,9999,0,(null),CNV
1014,CMNS,851,BURNABY,9999,0,(null),CNV
1027,CMPT,820,BURNABY,30,6,Mark Drew,LEC
1017,CMNS,334,BURNABY,9999,0,(null),CNV
1031,MTEC,406,SURREY,24,17,Dale Doan,INS
1017,ENSC,483,BURNABY,9999,0,(null),CNV
1017,CMNS,482,BURNABY,9999,0,(null),CNV
1021,TECH,137,SURREY,50,0,(null),STL
1034,CMNS,453,HRBRCNTR,20,23,Linda Harasim,SEM
1024,CMPT,150,BURNABY,120,78,Bradley Bart,LEC
1021,CMNS,386,BURNABY,15,17,(null),TUT
1021,CMNS,386,BURNABY,0,0,(null),TUT
1001,CMPT,898,BURNABY,9999,0,(null),CNV
1041,INTD,307,SURREY,24,10,"Elizabeth Fee, John Bowes, Teresa Chanyungco, Thomas Calvert",OLC
1097,ENSC,100,BURNABY,0,0,(null),RQL
1097,ENSC,100,BURNABY,3,1,(null),RQL
1097,ENSC,100,BURNABY,2,1,(null),RQL
1097,ENSC,100,BURNABY,2,1,(null),RQL
1041,IART,324,SURREY,0,0,(null),INS
1031,TECH,157,SURREY,28,22,(null),INS
1097,ENSC,100,BURNABY,2,2,(null),RQL
1097,ENSC,100,BURNABY,1,1,(null),RQL
1054,ITEC,321,SURREY,24,0,(null),OPL
1097,ENSC,100,BURNABY,1,1,(null),RQL
1097,ENSC,100,BURNABY,3,0,(null),RQL
1027,TECH,119,SURREY,0,0,(null),WKS
1104,CMPT,710,BURNABY,10,5,Gabor Tardos,LEC
1101,ENSC,495,BURNABY,12,9,(null),LAB
1007,CMNS,804,BURNABY,9999,0,(null),CNV
1011,ENSC,883,BURNABY,9999,0,(null),CNV
1011,CMPT,815,BURNABY,9999,0,(null),CNV
1017,MTEC,231,BURNABY,9999,0,(null),CNV
1021,KIN,110,BURNABY,16,16,(null),TUT
1021,IART,221,SURREY,999,0,(null),INS
1024,ENSC,425,BURNABY,0,0,(null),OPL
1021,KIN,110,BURNABY,16,16,(null),TUT
1014,CMPT,891,BURNABY,9999,0,(null),CNV
1014,CMPT,825,BURNABY,9999,0,(null),CNV
1017,MTEC,602,BURNABY,9999,0,(null),CNV
1034,ENSC,225,BURNABY,95,77,Meenakshinathan Parameswaran,LEC
1034,ENSC,225,BURNABY,48,46,(null),TUT
1027,CMNS,259,BURNABY,16,18,(null),LAB
1037,IART,319,SURREY,48,17,Susan Kozel,INS
1037,ITEC,310,SURREY,48,4,Kay Wiese,INS
1027,IART,312,SURREY,0,0,(null),OPL
1027,IART,312,SURREY,0,0,(null),OPL
1101,ENSC,498,BURNABY,4,4,. Faculty,SEC
1101,ENSC,282,SURREY,72,57,Farid Golnaraghi,LEC
1101,CMPT,165,BURNABY,26,26,Gregory Baker,LAB
1101,CMPT,165,BURNABY,26,25,Gregory Baker,LAB
1014,CMNS,224,BURNABY,9999,0,(null),CNV
1007,CMPT,720,BURNABY,9999,0,(null),CNV
1007,CMNS,473,BURNABY,9999,0,(null),CNV
1007,CMNS,448,BURNABY,9999,0,(null),CNV
1011,CMPT,117,BURNABY,9999,0,(null),CNV
1011,CMPT,873,BURNABY,9999,0,(null),CNV
1007,KIN,352,BURNABY,9999,0,(null),CNV
1021,ENSC,406,BURNABY,60,55,Susan Stevenson,LEC
1021,KIN,110,BURNABY,16,16,(null),TUT
1024,CMPT,307,BURNABY,5,0,(null),LEC
1017,CMNS,235,BURNABY,9999,0,(null),CNV
1017,MTEC,225,BURNABY,9999,0,(null),CNV
1024,CMPT,150,BURNABY,20,17,(null),TUT
1024,CMPT,201,BURNABY,1,1,(null),LEC
1027,KIN,343,BURNABY,16,14,(null),LAB
1027,KIN,343,BURNABY,32,26,Scott Lear,LEC
1027,CMNS,321,HRBRCNTR,108,106,Martin Laba,LEC
1037,ENSC,387,BURNABY,5,0,(null),OPL
1004,REM,899,BURNABY,9999,0,(null),CNV
1004,KIN,370,BURNABY,9999,0,(null),CNV
1004,KIN,311,BURNABY,9999,0,(null),CNV
1007,CMPT,873,BURNABY,9999,0,(null),CNV
1011,MTEC,251,BURNABY,9999,0,(null),CNV
1041,IART,413,SURREY,24,3,Christopher Moore,WKS
1041,IART,413,SURREY,24,6,Christopher Moore,WKS
1027,TECH,130,SURREY,56,50,(null),INS
1047,IART,311,SURREY,48,48,Russell Taylor,INS
1031,TECH,123,SURREY,28,22,Susan Clements-Vivian,INS
1037,IART,212,SURREY,24,0,(null),OLC
1161,ENSC,897,BURNABY,45,2,(null),SEC
1017,KIN,212,BURNABY,9999,0,(null),CNV
1017,CMNS,435,BURNABY,9999,0,(null),CNV
1021,KIN,306,BURNABY,18,12,(null),TUT
1024,CMPT,150,BURNABY,10,3,(null),TUT
1024,CMPT,150,BURNABY,16,13,(null),TUT
1024,CMPT,150,BURNABY,17,14,(null),TUT
1027,CMNS,286,BURNABY,0,0,(null),LEC
1027,CMNS,856,BURNABY,15,0,Linda Harasim,SEC
1027,CMPT,365,BURNABY,60,49,Mark Drew,LEC
1027,ENSC,460,BURNABY,17,2,(null),SEM
1004,KIN,810,BURNABY,9999,0,(null),CNV
1001,CMNS,371,BURNABY,9999,0,(null),CNV
1001,TECH,108,BURNABY,9999,0,(null),CNV
1037,ITEC,241,SURREY,0,0,(null),STL
1051,ITEC,218,SURREY,24,2,Herbert Tsang,INS
1144,ENSC,494,BURNABY,10,1,(null),SEC
1141,ENSC,425,BURNABY,47,0,Lakshman One,OPL
1147,CMPT,365,BURNABY,75,72,Mark Drew,LEC
1141,CMPT,166,SURREY,24,21,Toby Donaldson,LAB
1027,CMNS,321,HRBRCNTR,0,0,(null),TUT
1027,CMNS,321,HRBRCNTR,0,0,(null),TUT
1027,CMNS,321,HRBRCNTR,18,17,(null),TUT
1027,CMPT,110,BURNABY,160,95,Anthony Dixon,LEC
1027,CMPT,370,BURNABY,60,62,(null),LEC
1001,ENSC,305,BURNABY,9999,0,(null),CNV
1001,CMPT,354,BURNABY,9999,0,(null),CNV
1001,CMPT,480,BURNABY,9999,0,(null),CNV
1041,TECH,101,SURREY,48,41,"Elizabeth Fee, James Phillips, Teresa Chanyungco, Thomas Calvert",INS
1041,CMNS,226,BURNABY,21,27,David Murphy,LAB
1001,KIN,851,BURNABY,9999,0,(null),CNV
1001,ENSC,306,BURNABY,9999,0,(null),CNV
1001,CMPT,110,BURNABY,9999,0,(null),CNV
1007,KIN,407,BURNABY,9999,0,(null),CNV
1004,CMNS,321,BURNABY,9999,0,(null),CNV
1007,CMPT,117,BURNABY,9999,0,(null),CNV
1041,ITEC,271,SURREY,48,0,Robert Woodbury,INS
1144,MSE,110,SURREY,30,0,Amr Marzouk,OPL
1144,MSE,110,SURREY,30,0,Amr Marzouk,OPL
1147,ENSC,494,BURNABY,5,4,(null),SEC
1037,CMPT,891,BURNABY,70,43,(null),SEM
1004,CMPT,308,BURNABY,9999,0,(null),CNV
1044,ETEC,698,SURREY,25,0,(null),SEC
1001,ENSC,489,BURNABY,9999,0,(null),CNV
1007,ITEC,218,BURNABY,9999,0,(null),CNV
1031,IART,416,SURREY,48,31,Stephen Dipaola,INS
1061,IART,408,SURREY,24,0,(null),WKS
1027,TECH,139,SURREY,30,0,(null),STL
1031,IART,325,SURREY,48,0,Jim Bizzocchi,INS
1144,CMPT,430,OFF,5,0,Harriet Chicoine,SEC
1014,CMNS,240,BURNABY,9999,0,(null),CNV
1144,MSE,300,SURREY,130,126,Kevin Oldknow,LEC
1004,CMPT,384,BURNABY,9999,0,(null),CNV
1014,KIN,461,BURNABY,9999,0,(null),CNV
1144,MSE,300,SURREY,130,126,Kevin Oldknow,TUT
1084,CMNS,221,BURNABY,16,16,(null),TUT
1084,CMNS,221,BURNABY,16,15,(null),TUT
1114,CMPT,150,BURNABY,26,21,Louis Hafer,LAB
1151,CMPT,412,BURNABY,50,44,Brian Funt,LEC
1161,CMPT,479,BURNABY,30,10,William Sumner,LEC
1084,CMNS,221,BURNABY,16,15,(null),TUT
1084,CMNS,221,BURNABY,0,0,(null),TUT
1114,CMPT,428,OFF,5,2,Harriet Chicoine,SEC
1117,ENSC,201,BURNABY,122,0,John Jones,LAB
1114,CMPT,150,BURNABY,20,15,Louis Hafer,LAB
1117,ENSC,201,BURNABY,30,0,John Jones,LAB
1004,TECH,104,BURNABY,9999,0,(null),CNV
1161,ENSC,833,BURNABY,30,16,Ljiljana Trajkovic,SEM
1044,ITEC,216,SURREY,24,6,Helmine Serban,INS
1164,CMPT,276,SURREY,48,0,(null),LEC
1031,ITEC,239,SURREY,28,19,Paraskevas Polydorou,INS
1037,ITEC,242,SURREY,24,15,Toby Donaldson,INS
1141,CMPT,166,SURREY,26,25,Toby Donaldson,LAB
1141,CMPT,166,SURREY,26,26,Toby Donaldson,LAB
1151,MSE,410,SURREY,32,0,Farid Golnaraghi,OPL
1151,MSE,410,SURREY,32,0,Farid Golnaraghi,OPL
1014,TECH,156,BURNABY,9999,0,(null),CNV
1014,IART,212,BURNABY,9999,0,(null),CNV
1154,CMPT,626,METRO,15,17,Harriet Chicoine,PRA
1114,CMPT,415,BURNABY,3,3,Richard Vaughan,SEC
1084,CMNS,221,BURNABY,16,15,(null),TUT
1164,ENSC,899,BURNABY,120,46,(null),SEC
1041,IART,219,SURREY,24,23,(null),WKS
1041,IART,219,SURREY,24,24,(null),WKS
1047,IART,311,SURREY,48,38,Russell Taylor,INS
1027,ITEC,327,SURREY,0,0,(null),OPL
1124,ENSC,894,SURREY,5,6,(null),LAB
1027,MTEC,401,SURREY,0,0,Haizley Trevor-Smith,OLC
1027,TECH,111,SURREY,28,30,(null),OLC
1164,CMPT,429,METRO,30,11,Harriet Chicoine,SEC
1111,ENSC,380,BURNABY,45,41,Shawn Stapleton,LEC
1111,ENSC,380,BURNABY,45,41,Shawn Stapleton,TUT
1111,ENSC,460,SURREY,40,25,Siamak Arzanpour,LEC
1121,CMPT,405,BURNABY,35,19,Ayse Ergun,LEC
1041,IART,219,SURREY,25,23,(null),WKS
1051,IART,413,SURREY,72,14,Diana Burgoyne,INS
1121,CMPT,896,BURNABY,0,6,. Faculty,SEC
1031,ITEC,220,SURREY,24,26,Helmine Serban,INS
1037,IART,411,SURREY,48,32,James Budd,INS
1044,ITEC,218,SURREY,24,8,(null),STL
1037,ITEC,311,SURREY,48,6,Kay Wiese,INS
1031,IART,221,SURREY,24,34,Stephen Dipaola,INS
1141,ENSC,425,BURNABY,47,43,Lakshman One,TUT
1137,MSE,394,OFF,10,0,(null),SEC
1131,ENSC,460,SURREY,20,7,Majid Bahrami,LEC
1131,ENSC,460,SURREY,20,7,Majid Bahrami,TUT
1131,CMPT,430,OFF,15,4,Harriet Chicoine,SEC
1137,ENSC,204,BURNABY,1,0,(null),SEC
1134,ENSC,296,OFF,10,2,(null),SEC
1137,CMPT,459,BURNABY,76,75,Jian Pei,LEC
1134,CMPT,165,HRBRCNTR,26,26,Anne Lavergne,LEC
1091,IAT,206,SURREY,24,0,(null),TUT
1091,IAT,206,SURREY,24,10,Niranjan Rajah,TUT
1094,IAT,393,ITALY,10,12,Russell Taylor,FLD
1094,ENSC,250,BURNABY,25,0,(null),TUT
1037,IART,406,SURREY,24,9,Jim Bizzocchi,STL
1137,MSE,494,SURREY,10,2,Harriet Chicoine,SEC
1081,KIN,306,BURNABY,90,89,Penelope Deck,LEC
1081,KIN,451,BURNABY,15,7,Darleen Bemister,PRA
1081,ENSC,195,BURNABY,50,34,(null),SEC
1137,CHIN,180,BURNABY,15,12,Haisheng Jiang,TUT
1154,CMPT,405,BURNABY,55,37,Petra Berenbrink,LEC
1087,CMNS,260,BURNABY,18,14,(null),TUT
1134,CMPT,165,HRBRCNTR,26,26,Anne Lavergne,LAB
1151,CMPT,475,HRBRCNTR,40,36,". Faculty, Danny Ridinger",LEC
1091,WKTM,300,OFF,10,5,"Frances McLafferty, Navinder Chima",SEC
1107,ENSC,859,BURNABY,30,28,Bonnie Gray,LEC
1097,ENSC,450,BURNABY,50,0,(null),OPL
1164,CMPT,477,BURNABY,49,33,Evgenia Ternovska,LEC
1014,CMNS,235,BURNABY,9999,0,(null),CNV
1121,ENSC,895,BURNABY,8,0,(null),LEC
1027,TECH,104,SURREY,56,53,(null),INS
1031,ITEC,614,SURREY,25,4,Stephen Dipaola,INS
1121,CMPT,429,METRO,5,1,Frances McLafferty,SEC
1037,MTEC,311,SURREY,48,0,(null),INS
1164,CMPT,127,BURNABY,32,26,Anne Lavergne,LAB
1127,ENSC,195,SURREY,25,6,(null),SEC
1131,CMPT,627,OFF,0,0,Harriet Chicoine,PRA
1124,CMPT,628,BURNABY,30,0,Cristina Eftenaru,PRA
1134,ENSC,325,BURNABY,72,55,". Sessional, Homa Eghbali",LEC
1134,ENSC,325,BURNABY,72,55,Homa Eghbali,TUT
1144,MSE,498,SURREY,5,1,(null),SEC
1081,KIN,306,BURNABY,18,19,(null),TUT
1081,KIN,306,BURNABY,18,18,(null),TUT
1151,CMPT,888,BURNABY,35,16,Ping Tan,LEC
1157,CMPT,430,METRO,30,9,Harriet Chicoine,SEC
1111,CMPT,815,BURNABY,10,5,Ramesh Krishnamurti,LEC
1047,ITEC,691,SURREY,25,0,. Tbd,SEC
1047,KIN,407,BURNABY,12,7,Robert Asmundson,LAB
1164,MSE,311,SURREY,23,15,Mohammad Amin Rasouli,LAB
1164,CMPT,626,OFF,15,10,Harriet Chicoine,PRA
1047,KIN,311,BURNABY,51,50,"Amandio Vieira, John Dickinson",LEC
1047,KIN,412,BURNABY,25,23,"Eric Accili, Glen Tibbits",LEC
1117,ENSC,892,BURNABY,80,7,. Faculty,SEC
1117,ENSC,305W,BURNABY,60,53,Michael Sjoerdsma,LEC
1081,IAT,805,SURREY,40,19,Stephen Dipaola,LEC
1141,MSE,421,SURREY,50,34,Siamak Arzanpour,LEC
1087,IAT,452,SURREY,15,14,Halil Erhan,LAB
1154,MSE,486,SURREY,6,3,Kevin Oldknow,SEM
1091,KIN,415,BURNABY,45,34,Parveen Bawa,LEC
1094,ENSC,250,BURNABY,100,88,Lakshman One,LEC
1094,ENSC,250,BURNABY,31,31,(null),TUT
1151,MSE,393,OFF,10,10,Stephanie DeRapp,SEC
1154,CMPT,899,BURNABY,100,88,. Faculty,SEC
1157,ENSC,894,BURNABY,10,9,Glenn Chapman,TUT
1107,CMPT,120,SURREY,101,101,Toby Donaldson,LEC
1124,ENSC,195,SURREY,50,14,(null),SEC
1131,ENSC,460,SURREY,20,0,(null),TUT
1041,IART,220,SURREY,24,24,(null),WKS
1031,IART,221,SURREY,0,0,Stephen Dipaola,WKS
1137,CMPT,628,METRO,30,0,Harriet Chicoine,PRA
1131,ENSC,436,SURREY,19,0,Siamak Arzanpour,OPL
1084,CMNS,479,OFF,20,22,. Faculty,SEC
1147,ENSC,383,BURNABY,50,43,Carlo Menon,LEC
1154,MSE,493,OFF,20,7,Stephanie DeRapp,SEC
1091,IAT,344,SURREY,0,0,(null),OPL
1094,ENSC,250,BURNABY,25,0,(null),TUT
1147,ENSC,195,OFF,25,15,Harriet Chicoine,SEC
1097,CMPT,408,BURNABY,20,12,Ayse Ergun,LEC
1164,MSE,311,SURREY,23,22,Mohammad Amin Rasouli,LAB
1161,ENSC,296,OFF,10,0,Harriet Chicoine,SEC
1027,IART,311,SURREY,0,0,(null),OPL
1027,IART,311,SURREY,0,0,(null),OPL
1027,INTD,311,SURREY,48,43,Haizley Trevor-Smith,INS
1027,IART,311,SURREY,0,0,(null),OPL
1054,ENSC,896,BURNABY,50,0,. Faculty,SEC
1031,ITEC,337,SURREY,0,0,Marek Hatala,OPL
1117,ENSC,296,OFF,10,0,(null),SEC
1117,CMPT,225,BURNABY,26,26,David Mitchell,LAB
1121,ENSC,370,BURNABY,15,0,(null),SEM
1117,CMPT,225,BURNABY,104,105,David Mitchell,LEC
1061,IAT,101,SURREY,29,29,Cynthia Poremba,STL
1061,CMPT,843,BURNABY,20,4,Martin Ester,LEC
1067,CMNS,371,BURNABY,120,97,Maureen Gillis,SEC
1121,ENSC,225,BURNABY,90,0,(null),LEC
1154,CMPT,470,BURNABY,90,92,Mehrdad Oveisi-Fordoei,LEC
1161,ENSC,400,BURNABY,5,2,(null),SEC
1151,CMPT,361,BURNABY,70,68,Ping Tan,LEC
1107,CMPT,120,SURREY,26,26,Toby Donaldson,LAB
1107,CMPT,120,SURREY,25,25,Toby Donaldson,LAB
1161,CMPT,895,BURNABY,5,0,. Faculty,IND
1107,CMPT,120,SURREY,25,25,Toby Donaldson,LAB
1161,CMPT,896,BURNABY,40,9,. Faculty,SEC
1047,KIN,412,BURNABY,12,10,(null),TUT
1047,KIN,412,BURNABY,13,13,(null),TUT
1111,ENSC,350,BURNABY,55,53,(null),TUT
1027,IART,311,SURREY,0,0,(null),OPL
1027,ITEC,603,SURREY,20,2,Kay Wiese,WKS
1114,CMPT,225,BURNABY,26,26,Anne Lavergne,LAB
1111,CMPT,430,OFF,5,4,Harriet Chicoine,SEC
1114,CMPT,225,BURNABY,130,126,Anne Lavergne,LEC
1054,CMPT,881,BURNABY,30,7,"Suleyman Sahinalp, Tugkan Batu",LEC
1114,CMPT,225,BURNABY,26,24,Anne Lavergne,LAB
1054,KIN,451,BURNABY,10,9,Darleen Bemister,PRA
1114,CMPT,225,BURNABY,26,26,Anne Lavergne,LAB
1114,CMPT,225,BURNABY,26,26,Anne Lavergne,LAB
1114,ENSC,396,OFF,10,1,Farid Golnaraghi,SEC
1057,CMPT,891,BURNABY,50,0,(null),SEM
1117,CMPT,225,BURNABY,26,26,David Mitchell,LAB
1117,CMPT,225,BURNABY,26,27,David Mitchell,LAB
1061,CMPT,466,BURNABY,30,9,Daniel Weiskopf,LEC
1121,ENSC,225,BURNABY,90,0,(null),TUT
1131,CMPT,354,BURNABY,75,73,Oliver Schulte,LEC
1127,CMPT,250,BURNABY,26,26,Anthony Dixon,LAB
1127,CMPT,250,BURNABY,26,21,Anthony Dixon,LAB
1127,CMPT,771,BURNABY,24,15,Jiangchuan Liu,LEC
1127,CMPT,250,BURNABY,26,26,Anthony Dixon,LAB
1071,CMPT,305,BURNABY,30,5,Joseph Peters,LEC
1131,CHIN,280,BURNABY,15,5,Cynthia Xie,TUT
1127,ENSC,281,SURREY,47,46,". Tbd, Woo Soo Kim",LAB
1127,ENSC,281,SURREY,53,53,". Tbd, Woo Soo Kim",LAB
1074,ENSC,425,BURNABY,50,0,(null),LEC
1134,MSE,894,SURREY,5,3,Krishna Vijayaraghavan,LAB
1064,CMNS,223,BURNABY,18,12,(null),TUT
